definition_id,cohort_period,segment_dimension,segment_value,period_index,observed_denominator,retained_users,retention_rate,suppression_status
signup_retention,2025-W02,collaboration_adopter,True,0,3,2,0.666667,shown
signup_retention,2025-W04,collaboration_adopter,True,0,2,1,0.5,shown
signup_retention,2025-W05,collaboration_adopter,True,0,1,1,1.0,shown
signup_retention,2025-W07,collaboration_adopter,True,0,2,1,0.5,shown
signup_retention,2025-W08,collaboration_adopter,True,0,1,1,1.0,shown
signup_retention,2025-W03,collaboration_adopter,False,1,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,1,1,1,1.0,shown
signup_retention,2025-W06,collaboration_adopter,False,1,1,1,1.0,shown
signup_retention,2025-W02,collaboration_adopter,True,1,3,3,1.0,shown
signup_retention,2025-W04,collaboration_adopter,True,1,2,2,1.0,shown
signup_retention,2025-W05,collaboration_adopter,True,1,1,1,1.0,shown
signup_retention,2025-W07,collaboration_adopter,True,1,2,2,1.0,shown
signup_retention,2025-W08,collaboration_adopter,True,1,1,1,1.0,shown
signup_retention,2025-W03,collaboration_adopter,False,2,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,2,1,1,1.0,shown
signup_retention,2025-W06,collaboration_adopter,False,2,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,2,3,3,1.0,shown
signup_retention,2025-W04,collaboration_adopter,True,2,2,2,1.0,shown
signup_retention,2025-W05,collaboration_adopter,True,2,1,1,1.0,shown
signup_retention,2025-W07,collaboration_adopter,True,2,2,2,1.0,shown
signup_retention,2025-W08,collaboration_adopter,True,2,1,1,1.0,shown
signup_retention,2025-W03,collaboration_adopter,False,3,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,3,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,3,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,3,3,3,1.0,shown
signup_retention,2025-W04,collaboration_adopter,True,3,2,2,1.0,shown
signup_retention,2025-W05,collaboration_adopter,True,3,1,1,1.0,shown
signup_retention,2025-W07,collaboration_adopter,True,3,2,2,1.0,shown
signup_retention,2025-W08,collaboration_adopter,True,3,1,1,1.0,shown
signup_retention,2025-W03,collaboration_adopter,False,4,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,4,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,4,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,4,3,1,0.333333,shown
signup_retention,2025-W04,collaboration_adopter,True,4,2,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,True,4,1,0,0.0,shown
signup_retention,2025-W07,collaboration_adopter,True,4,2,1,0.5,shown
signup_retention,2025-W08,collaboration_adopter,True,4,1,1,1.0,shown
signup_retention,2025-W03,collaboration_adopter,False,5,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,5,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,5,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,5,3,0,0.0,shown
signup_retention,2025-W04,collaboration_adopter,True,5,2,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,True,5,1,0,0.0,shown
signup_retention,2025-W07,collaboration_adopter,True,5,2,1,0.5,shown
signup_retention,2025-W08,collaboration_adopter,True,5,1,0,0.0,shown
signup_retention,2025-W03,collaboration_adopter,False,6,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,6,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,6,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,6,3,0,0.0,shown
signup_retention,2025-W04,collaboration_adopter,True,6,2,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,True,6,1,0,0.0,shown
signup_retention,2025-W07,collaboration_adopter,True,6,2,0,0.0,shown
signup_retention,2025-W08,collaboration_adopter,True,6,1,0,0.0,shown
signup_retention,2025-W03,collaboration_adopter,False,7,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,7,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,7,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,7,3,0,0.0,shown
signup_retention,2025-W04,collaboration_adopter,True,7,2,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,True,7,1,0,0.0,shown
signup_retention,2025-W07,collaboration_adopter,True,7,2,0,0.0,shown
signup_retention,2025-W08,collaboration_adopter,True,7,1,0,0.0,shown
signup_retention,2025-W03,collaboration_adopter,False,8,1,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,False,8,1,0,0.0,shown
signup_retention,2025-W06,collaboration_adopter,False,8,1,0,0.0,shown
signup_retention,2025-W02,collaboration_adopter,True,8,3,0,0.0,shown
signup_retention,2025-W04,collaboration_adopter,True,8,2,0,0.0,shown
signup_retention,2025-W05,collaboration_adopter,True,8,1,0,0.0,shown
signup_retention,2025-W07,collaboration_adopter,True,8,2,0,0.0,shown
signup_retention,2025-W08,collaboration_adopter,True,8,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,0,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,0,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,0,3,2,0.666667,shown
signup_retention,2025-W08,company_size_band,2-10,0,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,51-200,0,1,1,1.0,shown
signup_retention,2025-W05,company_size_band,51-200,0,1,1,1.0,shown
signup_retention,2025-W03,company_size_band,solo,0,1,1,1.0,shown
signup_retention,2025-W05,company_size_band,solo,0,1,1,1.0,shown
signup_retention,2025-W06,company_size_band,solo,0,1,1,1.0,shown
signup_retention,2025-W07,company_size_band,solo,0,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,1,1,1,1.0,shown
signup_retention,2025-W07,company_size_band,11-50,1,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,1,3,3,1.0,shown
signup_retention,2025-W08,company_size_band,2-10,1,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,51-200,1,1,1,1.0,shown
signup_retention,2025-W05,company_size_band,51-200,1,1,1,1.0,shown
signup_retention,2025-W03,company_size_band,solo,1,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,1,1,1,1.0,shown
signup_retention,2025-W06,company_size_band,solo,1,1,1,1.0,shown
signup_retention,2025-W07,company_size_band,solo,1,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,11-50,2,1,1,1.0,shown
signup_retention,2025-W07,company_size_band,11-50,2,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,2,3,3,1.0,shown
signup_retention,2025-W08,company_size_band,2-10,2,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,51-200,2,1,1,1.0,shown
signup_retention,2025-W05,company_size_band,51-200,2,1,1,1.0,shown
signup_retention,2025-W03,company_size_band,solo,2,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,2,1,1,1.0,shown
signup_retention,2025-W06,company_size_band,solo,2,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,2,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,11-50,3,1,1,1.0,shown
signup_retention,2025-W07,company_size_band,11-50,3,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,3,3,3,1.0,shown
signup_retention,2025-W08,company_size_band,2-10,3,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,51-200,3,1,1,1.0,shown
signup_retention,2025-W05,company_size_band,51-200,3,1,1,1.0,shown
signup_retention,2025-W03,company_size_band,solo,3,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,3,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,3,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,3,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,11-50,4,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,4,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,4,3,1,0.333333,shown
signup_retention,2025-W08,company_size_band,2-10,4,1,1,1.0,shown
signup_retention,2025-W04,company_size_band,51-200,4,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,51-200,4,1,0,0.0,shown
signup_retention,2025-W03,company_size_band,solo,4,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,4,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,4,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,4,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,5,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,5,1,1,1.0,shown
signup_retention,2025-W02,company_size_band,2-10,5,3,0,0.0,shown
signup_retention,2025-W08,company_size_band,2-10,5,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,51-200,5,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,51-200,5,1,0,0.0,shown
signup_retention,2025-W03,company_size_band,solo,5,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,5,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,5,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,5,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,6,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,6,1,0,0.0,shown
signup_retention,2025-W02,company_size_band,2-10,6,3,0,0.0,shown
signup_retention,2025-W08,company_size_band,2-10,6,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,51-200,6,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,51-200,6,1,0,0.0,shown
signup_retention,2025-W03,company_size_band,solo,6,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,6,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,6,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,6,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,7,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,7,1,0,0.0,shown
signup_retention,2025-W02,company_size_band,2-10,7,3,0,0.0,shown
signup_retention,2025-W08,company_size_band,2-10,7,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,51-200,7,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,51-200,7,1,0,0.0,shown
signup_retention,2025-W03,company_size_band,solo,7,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,7,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,7,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,7,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,11-50,8,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,11-50,8,1,0,0.0,shown
signup_retention,2025-W02,company_size_band,2-10,8,3,0,0.0,shown
signup_retention,2025-W08,company_size_band,2-10,8,1,0,0.0,shown
signup_retention,2025-W04,company_size_band,51-200,8,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,51-200,8,1,0,0.0,shown
signup_retention,2025-W03,company_size_band,solo,8,1,0,0.0,shown
signup_retention,2025-W05,company_size_band,solo,8,1,0,0.0,shown
signup_retention,2025-W06,company_size_band,solo,8,1,0,0.0,shown
signup_retention,2025-W07,company_size_band,solo,8,1,0,0.0,shown
signup_retention,2025-W02,current_plan,business,0,1,1,1.0,shown
signup_retention,2025-W02,current_plan,free,0,1,1,1.0,shown
signup_retention,2025-W03,current_plan,free,0,1,1,1.0,shown
signup_retention,2025-W04,current_plan,free,0,2,1,0.5,shown
signup_retention,2025-W05,current_plan,free,0,1,1,1.0,shown
signup_retention,2025-W06,current_plan,free,0,1,1,1.0,shown
signup_retention,2025-W07,current_plan,free,0,2,1,0.5,shown
signup_retention,2025-W02,current_plan,starter,0,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,0,1,1,1.0,shown
signup_retention,2025-W05,current_plan,team,0,1,1,1.0,shown
signup_retention,2025-W02,current_plan,business,1,1,1,1.0,shown
signup_retention,2025-W02,current_plan,free,1,1,1,1.0,shown
signup_retention,2025-W03,current_plan,free,1,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,1,2,2,1.0,shown
signup_retention,2025-W05,current_plan,free,1,1,1,1.0,shown
signup_retention,2025-W06,current_plan,free,1,1,1,1.0,shown
signup_retention,2025-W07,current_plan,free,1,2,2,1.0,shown
signup_retention,2025-W02,current_plan,starter,1,1,1,1.0,shown
signup_retention,2025-W08,current_plan,starter,1,1,1,1.0,shown
signup_retention,2025-W05,current_plan,team,1,1,1,1.0,shown
signup_retention,2025-W02,current_plan,business,2,1,1,1.0,shown
signup_retention,2025-W02,current_plan,free,2,1,1,1.0,shown
signup_retention,2025-W03,current_plan,free,2,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,2,2,2,1.0,shown
signup_retention,2025-W05,current_plan,free,2,1,1,1.0,shown
signup_retention,2025-W06,current_plan,free,2,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,2,2,2,1.0,shown
signup_retention,2025-W02,current_plan,starter,2,1,1,1.0,shown
signup_retention,2025-W08,current_plan,starter,2,1,1,1.0,shown
signup_retention,2025-W05,current_plan,team,2,1,1,1.0,shown
signup_retention,2025-W02,current_plan,business,3,1,1,1.0,shown
signup_retention,2025-W02,current_plan,free,3,1,1,1.0,shown
signup_retention,2025-W03,current_plan,free,3,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,3,2,2,1.0,shown
signup_retention,2025-W05,current_plan,free,3,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,3,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,3,2,2,1.0,shown
signup_retention,2025-W02,current_plan,starter,3,1,1,1.0,shown
signup_retention,2025-W08,current_plan,starter,3,1,1,1.0,shown
signup_retention,2025-W05,current_plan,team,3,1,1,1.0,shown
signup_retention,2025-W02,current_plan,business,4,1,1,1.0,shown
signup_retention,2025-W02,current_plan,free,4,1,0,0.0,shown
signup_retention,2025-W03,current_plan,free,4,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,4,2,0,0.0,shown
signup_retention,2025-W05,current_plan,free,4,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,4,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,4,2,1,0.5,shown
signup_retention,2025-W02,current_plan,starter,4,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,4,1,1,1.0,shown
signup_retention,2025-W05,current_plan,team,4,1,0,0.0,shown
signup_retention,2025-W02,current_plan,business,5,1,0,0.0,shown
signup_retention,2025-W02,current_plan,free,5,1,0,0.0,shown
signup_retention,2025-W03,current_plan,free,5,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,5,2,0,0.0,shown
signup_retention,2025-W05,current_plan,free,5,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,5,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,5,2,1,0.5,shown
signup_retention,2025-W02,current_plan,starter,5,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,5,1,0,0.0,shown
signup_retention,2025-W05,current_plan,team,5,1,0,0.0,shown
signup_retention,2025-W02,current_plan,business,6,1,0,0.0,shown
signup_retention,2025-W02,current_plan,free,6,1,0,0.0,shown
signup_retention,2025-W03,current_plan,free,6,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,6,2,0,0.0,shown
signup_retention,2025-W05,current_plan,free,6,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,6,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,6,2,0,0.0,shown
signup_retention,2025-W02,current_plan,starter,6,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,6,1,0,0.0,shown
signup_retention,2025-W05,current_plan,team,6,1,0,0.0,shown
signup_retention,2025-W02,current_plan,business,7,1,0,0.0,shown
signup_retention,2025-W02,current_plan,free,7,1,0,0.0,shown
signup_retention,2025-W03,current_plan,free,7,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,7,2,0,0.0,shown
signup_retention,2025-W05,current_plan,free,7,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,7,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,7,2,0,0.0,shown
signup_retention,2025-W02,current_plan,starter,7,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,7,1,0,0.0,shown
signup_retention,2025-W05,current_plan,team,7,1,0,0.0,shown
signup_retention,2025-W02,current_plan,business,8,1,0,0.0,shown
signup_retention,2025-W02,current_plan,free,8,1,0,0.0,shown
signup_retention,2025-W03,current_plan,free,8,1,0,0.0,shown
signup_retention,2025-W04,current_plan,free,8,2,0,0.0,shown
signup_retention,2025-W05,current_plan,free,8,1,0,0.0,shown
signup_retention,2025-W06,current_plan,free,8,1,0,0.0,shown
signup_retention,2025-W07,current_plan,free,8,2,0,0.0,shown
signup_retention,2025-W02,current_plan,starter,8,1,0,0.0,shown
signup_retention,2025-W08,current_plan,starter,8,1,0,0.0,shown
signup_retention,2025-W05,current_plan,team,8,1,0,0.0,shown
signup_retention,2025-W02,device_preference,desktop,0,2,1,0.5,shown
signup_retention,2025-W03,device_preference,desktop,0,1,1,1.0,shown
signup_retention,2025-W04,device_preference,desktop,0,2,1,0.5,shown
signup_retention,2025-W05,device_preference,desktop,0,2,2,1.0,shown
signup_retention,2025-W06,device_preference,desktop,0,1,1,1.0,shown
signup_retention,2025-W07,device_preference,desktop,0,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,0,1,1,1.0,shown
signup_retention,2025-W07,device_preference,mobile,0,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,0,1,1,1.0,shown
signup_retention,2025-W02,device_preference,desktop,1,2,2,1.0,shown
signup_retention,2025-W03,device_preference,desktop,1,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,1,2,2,1.0,shown
signup_retention,2025-W05,device_preference,desktop,1,2,2,1.0,shown
signup_retention,2025-W06,device_preference,desktop,1,1,1,1.0,shown
signup_retention,2025-W07,device_preference,desktop,1,1,1,1.0,shown
signup_retention,2025-W02,device_preference,mobile,1,1,1,1.0,shown
signup_retention,2025-W07,device_preference,mobile,1,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,1,1,1,1.0,shown
signup_retention,2025-W02,device_preference,desktop,2,2,2,1.0,shown
signup_retention,2025-W03,device_preference,desktop,2,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,2,2,2,1.0,shown
signup_retention,2025-W05,device_preference,desktop,2,2,2,1.0,shown
signup_retention,2025-W06,device_preference,desktop,2,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,2,1,1,1.0,shown
signup_retention,2025-W02,device_preference,mobile,2,1,1,1.0,shown
signup_retention,2025-W07,device_preference,mobile,2,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,2,1,1,1.0,shown
signup_retention,2025-W02,device_preference,desktop,3,2,2,1.0,shown
signup_retention,2025-W03,device_preference,desktop,3,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,3,2,2,1.0,shown
signup_retention,2025-W05,device_preference,desktop,3,2,1,0.5,shown
signup_retention,2025-W06,device_preference,desktop,3,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,3,1,1,1.0,shown
signup_retention,2025-W02,device_preference,mobile,3,1,1,1.0,shown
signup_retention,2025-W07,device_preference,mobile,3,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,3,1,1,1.0,shown
signup_retention,2025-W02,device_preference,desktop,4,2,1,0.5,shown
signup_retention,2025-W03,device_preference,desktop,4,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,4,2,0,0.0,shown
signup_retention,2025-W05,device_preference,desktop,4,2,0,0.0,shown
signup_retention,2025-W06,device_preference,desktop,4,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,4,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,4,1,0,0.0,shown
signup_retention,2025-W07,device_preference,mobile,4,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,4,1,1,1.0,shown
signup_retention,2025-W02,device_preference,desktop,5,2,0,0.0,shown
signup_retention,2025-W03,device_preference,desktop,5,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,5,2,0,0.0,shown
signup_retention,2025-W05,device_preference,desktop,5,2,0,0.0,shown
signup_retention,2025-W06,device_preference,desktop,5,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,5,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,5,1,0,0.0,shown
signup_retention,2025-W07,device_preference,mobile,5,1,1,1.0,shown
signup_retention,2025-W08,device_preference,tablet,5,1,0,0.0,shown
signup_retention,2025-W02,device_preference,desktop,6,2,0,0.0,shown
signup_retention,2025-W03,device_preference,desktop,6,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,6,2,0,0.0,shown
signup_retention,2025-W05,device_preference,desktop,6,2,0,0.0,shown
signup_retention,2025-W06,device_preference,desktop,6,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,6,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,6,1,0,0.0,shown
signup_retention,2025-W07,device_preference,mobile,6,1,0,0.0,shown
signup_retention,2025-W08,device_preference,tablet,6,1,0,0.0,shown
signup_retention,2025-W02,device_preference,desktop,7,2,0,0.0,shown
signup_retention,2025-W03,device_preference,desktop,7,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,7,2,0,0.0,shown
signup_retention,2025-W05,device_preference,desktop,7,2,0,0.0,shown
signup_retention,2025-W06,device_preference,desktop,7,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,7,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,7,1,0,0.0,shown
signup_retention,2025-W07,device_preference,mobile,7,1,0,0.0,shown
signup_retention,2025-W08,device_preference,tablet,7,1,0,0.0,shown
signup_retention,2025-W02,device_preference,desktop,8,2,0,0.0,shown
signup_retention,2025-W03,device_preference,desktop,8,1,0,0.0,shown
signup_retention,2025-W04,device_preference,desktop,8,2,0,0.0,shown
signup_retention,2025-W05,device_preference,desktop,8,2,0,0.0,shown
signup_retention,2025-W06,device_preference,desktop,8,1,0,0.0,shown
signup_retention,2025-W07,device_preference,desktop,8,1,0,0.0,shown
signup_retention,2025-W02,device_preference,mobile,8,1,0,0.0,shown
signup_retention,2025-W07,device_preference,mobile,8,1,0,0.0,shown
signup_retention,2025-W08,device_preference,tablet,8,1,0,0.0,shown
signup_retention,2025-W02,initial_plan,free,0,3,2,0.666667,shown
signup_retention,2025-W03,initial_plan,free,0,1,1,1.0,shown
signup_retention,2025-W04,initial_plan,free,0,2,1,0.5,shown
signup_retention,2025-W05,initial_plan,free,0,2,2,1.0,shown
signup_retention,2025-W06,initial_plan,free,0,1,1,1.0,shown
signup_retention,2025-W07,initial_plan,free,0,2,1,0.5,shown
signup_retention,2025-W08,initial_plan,starter,0,1,1,1.0,shown
signup_retention,2025-W02,initial_plan,free,1,3,3,1.0,shown
signup_retention,2025-W03,initial_plan,free,1,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,1,2,2,1.0,shown
signup_retention,2025-W05,initial_plan,free,1,2,2,1.0,shown
signup_retention,2025-W06,initial_plan,free,1,1,1,1.0,shown
signup_retention,2025-W07,initial_plan,free,1,2,2,1.0,shown
signup_retention,2025-W08,initial_plan,starter,1,1,1,1.0,shown
signup_retention,2025-W02,initial_plan,free,2,3,3,1.0,shown
signup_retention,2025-W03,initial_plan,free,2,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,2,2,2,1.0,shown
signup_retention,2025-W05,initial_plan,free,2,2,2,1.0,shown
signup_retention,2025-W06,initial_plan,free,2,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,2,2,2,1.0,shown
signup_retention,2025-W08,initial_plan,starter,2,1,1,1.0,shown
signup_retention,2025-W02,initial_plan,free,3,3,3,1.0,shown
signup_retention,2025-W03,initial_plan,free,3,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,3,2,2,1.0,shown
signup_retention,2025-W05,initial_plan,free,3,2,1,0.5,shown
signup_retention,2025-W06,initial_plan,free,3,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,3,2,2,1.0,shown
signup_retention,2025-W08,initial_plan,starter,3,1,1,1.0,shown
signup_retention,2025-W02,initial_plan,free,4,3,1,0.333333,shown
signup_retention,2025-W03,initial_plan,free,4,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,4,2,0,0.0,shown
signup_retention,2025-W05,initial_plan,free,4,2,0,0.0,shown
signup_retention,2025-W06,initial_plan,free,4,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,4,2,1,0.5,shown
signup_retention,2025-W08,initial_plan,starter,4,1,1,1.0,shown
signup_retention,2025-W02,initial_plan,free,5,3,0,0.0,shown
signup_retention,2025-W03,initial_plan,free,5,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,5,2,0,0.0,shown
signup_retention,2025-W05,initial_plan,free,5,2,0,0.0,shown
signup_retention,2025-W06,initial_plan,free,5,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,5,2,1,0.5,shown
signup_retention,2025-W08,initial_plan,starter,5,1,0,0.0,shown
signup_retention,2025-W02,initial_plan,free,6,3,0,0.0,shown
signup_retention,2025-W03,initial_plan,free,6,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,6,2,0,0.0,shown
signup_retention,2025-W05,initial_plan,free,6,2,0,0.0,shown
signup_retention,2025-W06,initial_plan,free,6,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,6,2,0,0.0,shown
signup_retention,2025-W08,initial_plan,starter,6,1,0,0.0,shown
signup_retention,2025-W02,initial_plan,free,7,3,0,0.0,shown
signup_retention,2025-W03,initial_plan,free,7,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,7,2,0,0.0,shown
signup_retention,2025-W05,initial_plan,free,7,2,0,0.0,shown
signup_retention,2025-W06,initial_plan,free,7,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,7,2,0,0.0,shown
signup_retention,2025-W08,initial_plan,starter,7,1,0,0.0,shown
signup_retention,2025-W02,initial_plan,free,8,3,0,0.0,shown
signup_retention,2025-W03,initial_plan,free,8,1,0,0.0,shown
signup_retention,2025-W04,initial_plan,free,8,2,0,0.0,shown
signup_retention,2025-W05,initial_plan,free,8,2,0,0.0,shown
signup_retention,2025-W06,initial_plan,free,8,1,0,0.0,shown
signup_retention,2025-W07,initial_plan,free,8,2,0,0.0,shown
signup_retention,2025-W08,initial_plan,starter,8,1,0,0.0,shown
signup_retention,2025-W03,is_team_account,False,0,1,1,1.0,shown
signup_retention,2025-W05,is_team_account,False,0,1,1,1.0,shown
signup_retention,2025-W06,is_team_account,False,0,1,1,1.0,shown
signup_retention,2025-W07,is_team_account,False,0,1,0,0.0,shown
signup_retention,2025-W02,is_team_account,True,0,3,2,0.666667,shown
signup_retention,2025-W04,is_team_account,True,0,2,1,0.5,shown
signup_retention,2025-W05,is_team_account,True,0,1,1,1.0,shown
signup_retention,2025-W07,is_team_account,True,0,1,1,1.0,shown
signup_retention,2025-W08,is_team_account,True,0,1,1,1.0,shown
signup_retention,2025-W03,is_team_account,False,1,1,0,0.0,shown
signup_retention,2025-W05,is_team_account,False,1,1,1,1.0,shown
signup_retention,2025-W06,is_team_account,False,1,1,1,1.0,shown
signup_retention,2025-W07,is_team_account,False,1,1,1,1.0,shown
signup_retention,2025-W02,is_team_account,True,1,3,3,1.0,shown
signup_retention,2025-W04,is_team_account,True,1,2,2,1.0,shown
signup_retention,2025-W05,is_team_account,True,1,1,1,1.0,shown
signup_retention,2025-W07,is_team_account,True,1,1,1,1.0,shown
signup_retention,2025-W08,is_team_account,True,1,1,1,1.0,shown
